loss,accuracy,val_loss,val_accuracy
3.3961572647094727,0.13157999515533447,3.1900131702423096,0.17347079515457153
3.070246934890747,0.19723999500274658,2.9690749645233154,0.21841923892498016
2.903430938720703,0.22793999314308167,2.844151735305786,0.2348453551530838
2.8006603717803955,0.23943999409675598,2.761472225189209,0.24089346826076508
2.7309300899505615,0.24748000502586365,2.706411600112915,0.2532646059989929
2.679931640625,0.2608399987220764,2.6623730659484863,0.25979381799697876
2.6402230262756348,0.2746799886226654,2.627143383026123,0.2914089262485504
2.6080877780914307,0.2869200110435486,2.6003081798553467,0.2834364175796509
2.57947039604187,0.287200003862381,2.567556142807007,0.2854982912540436
2.5525460243225098,0.2922999858856201,2.550201416015625,0.3004123568534851
2.528729200363159,0.3001999855041504,2.5246899127960205,0.30261167883872986
2.5049915313720703,0.3068000078201294,2.5049235820770264,0.30817869305610657
2.481192111968994,0.31092000007629395,2.473273992538452,0.3140893578529358
2.4582016468048096,0.3169200122356415,2.457873821258545,0.3210309147834778
