loss,accuracy,val_loss,val_accuracy
3.5948805809020996,0.09080000221729279,3.5200276374816895,0.08659794181585312
3.4720215797424316,0.09740000218153,3.4329869747161865,0.1066666692495346
3.4016387462615967,0.1137000024318695,3.362107753753662,0.15312714874744415
3.295809745788574,0.15289999544620514,3.2476797103881836,0.15567010641098022
3.207561731338501,0.1624000072479248,3.1757688522338867,0.17731958627700806
3.1358745098114014,0.18060000240802765,3.111903429031372,0.1966322958469391
3.0775716304779053,0.19990000128746033,3.0604865550994873,0.20226803421974182
3.029719114303589,0.20319999754428864,3.020735263824463,0.2037113457918167
2.9884517192840576,0.2045000046491623,2.9799044132232666,0.19793814420700073
2.953979969024658,0.2046000063419342,2.952068567276001,0.20034363865852356
2.922407627105713,0.21480000019073486,2.9195339679718018,0.2170446664094925
2.8947126865386963,0.2167000025510788,2.8976926803588867,0.22391752898693085
2.8670217990875244,0.22460000216960907,2.875591993331909,0.21512027084827423
2.8436672687530518,0.2264000028371811,2.8493192195892334,0.23209622502326965
2.822504758834839,0.23399999737739563,2.8284411430358887,0.23381443321704865
2.802569627761841,0.23839999735355377,2.8121328353881836,0.23470790684223175
2.7843422889709473,0.24140000343322754,2.7954208850860596,0.23786941170692444
2.7688188552856445,0.24699999392032623,2.7788853645324707,0.24577319622039795
2.75280499458313,0.24619999527931213,2.7690699100494385,0.2412371188402176
2.7384297847747803,0.24879999458789825,2.75152587890625,0.2459106594324112
2.725179672241211,0.24869999289512634,2.7433276176452637,0.24694158136844635
2.711886405944824,0.25270000100135803,2.7336971759796143,0.2516838610172272
2.7028822898864746,0.24959999322891235,2.7202308177948,0.2456357330083847
2.691232442855835,0.2517000138759613,2.708747625350952,0.24639175832271576
2.6805148124694824,0.25360000133514404,2.704686403274536,0.24783505499362946
2.672257900238037,0.2531000077724457,2.6924848556518555,0.2531958818435669
2.664076328277588,0.2540999948978424,2.6904187202453613,0.2511340081691742
2.654057025909424,0.2547000050544739,2.6790664196014404,0.2517525851726532
2.6452534198760986,0.2554999887943268,2.675520896911621,0.2532646059989929
2.639585256576538,0.2529999911785126,2.6663951873779297,0.2519587576389313
2.632436990737915,0.2567000091075897,2.6550686359405518,0.25484535098075867
2.6259725093841553,0.2612000107765198,2.659130334854126,0.26584193110466003
2.616042137145996,0.2648000121116638,2.6497960090637207,0.2663917541503906
2.6112332344055176,0.2646999955177307,2.638277530670166,0.265085905790329
2.6032309532165527,0.2694999873638153,2.634143829345703,0.2627491354942322
2.597029447555542,0.26820001006126404,2.628540277481079,0.26680412888526917
2.592938184738159,0.2703000009059906,2.620887041091919,0.2672165036201477
2.587663173675537,0.26969999074935913,2.617668628692627,0.26735395193099976
2.5811188220977783,0.2721000015735626,2.6206037998199463,0.26006871461868286
2.5764808654785156,0.2696000039577484,2.60919189453125,0.2687285244464874
2.5715138912200928,0.27309998869895935,2.603407621383667,0.2715463936328888
2.5678348541259766,0.2711000144481659,2.6002979278564453,0.2701718211174011
2.5641262531280518,0.2736999988555908,2.603358507156372,0.2654295563697815
2.5560483932495117,0.2741999924182892,2.587939977645874,0.27319586277008057
2.5522825717926025,0.27250000834465027,2.5913476943969727,0.27402061223983765
