loss,accuracy,val_loss,val_accuracy
3.33020281791687,0.14149582386016846,3.0706944465637207,0.19810348749160767
2.933258056640625,0.2291298508644104,2.8317296504974365,0.24757781624794006
2.765188694000244,0.2614292502403259,2.7200376987457275,0.2581598162651062
2.6766440868377686,0.2715771198272705,2.6583478450775146,0.2761629819869995
2.616194248199463,0.28308001160621643,2.601792097091675,0.2872947156429291
2.5701348781585693,0.2929185926914215,2.556670904159546,0.2973270118236542
2.5344431400299072,0.29908978939056396,2.5293383598327637,0.3058475852012634
2.5055055618286133,0.3053346276283264,2.4999771118164062,0.3097642958164215
2.4815077781677246,0.3106663227081299,2.489760160446167,0.3146430253982544
2.4622538089752197,0.3138771057128906,2.4706265926361084,0.30969560146331787
