accuracy,val_accuracy,loss,val_loss
9.34623484881957,13.876288659793815,3.3779955197453737,3.190893116112859
22.096054433791366,27.25085910652921,2.9699952560019987,2.767574335138596
30.530641099279812,34.0893470790378,2.623275983492806,2.526307977408112
35.457075951044935,37.02405498281787,2.4568891755050566,2.406600474356496
37.62794739245055,38.65979381443299,2.3670515221135675,2.340082095318155
39.24652793119192,40.56357388316151,2.3067911355874804,2.2817276930153976
40.25537931339195,41.21649484536083,2.25941863359014,2.250482073364891
41.4159265968571,40.68041237113402,2.2193300641254234,2.2126421311772235
42.32168367722647,42.845360824742265,2.1856033181919297,2.174995044864001
42.80622689583057,43.00343642611684,2.1586486702145247,2.142805716682328
43.23333186055759,43.53264604810997,2.1343652762410956,2.136921286399701
43.859261550243744,43.986254295532646,2.113536904368521,2.103659159013124
44.343804768847846,44.756013745704465,2.0915382063214034,2.0859309419013705
44.98004388871706,45.54639175257732,2.0703729792924634,2.0555104913240534
45.663411832280296,46.0,2.0512414935320447,2.040087422318829
46.00362302832148,46.67353951890034,2.0347465604504924,2.007564362716092
46.53971339784091,47.70446735395189,2.017765812290876,1.9948308286733276
47.00363775607888,46.24054982817869,2.0009440845418647,1.9986050893392333
47.324702867494366,46.81786941580756,1.9869978871822431,1.9868508294423823
47.74886228074051,48.06872852233677,1.9761738255476924,1.956752557977977
47.983033623470156,48.054982817869416,1.9624355959825797,1.9563187573872312
48.37921029764798,48.37800687285223,1.951948292796323,1.952568292445238
48.44253965448681,48.70103092783505,1.940122249693276,1.9253682987518195
48.90057290976303,48.87972508591065,1.927022841689154,1.9218781617029865
49.12148927082873,49.09278350515464,1.9198542691795102,1.902863635638829
49.13474425249267,49.07216494845361,1.9101519687537145,1.9161258633872216
49.290858480979104,49.649484536082475,1.9020816028752106,1.8912614461098198
49.44402715798466,49.292096219931274,1.8937061417928396,1.8833011792856211
49.72974565162963,48.98969072164948,1.8830790949500804,1.8892622968638555
49.68261682793561,50.371134020618555,1.8765225374403731,1.8582147379462632
50.136231755990515,50.06185567010309,1.8691260024087795,1.8554254442319271
50.15537784061621,49.786941580756015,1.862136832827698,1.8681072369908789
50.44993298870381,50.776632302405496,1.8541986986178167,1.8482738588036078
50.51473512128308,50.37800687285223,1.8460750303861966,1.8563635032439763
50.59868333848805,50.39862542955326,1.8416874021746763,1.8518956418990227
50.88440183213302,50.90034364261168,1.8354934423228184,1.8264971706467035
51.05082549080252,51.333333333333336,1.8287398143248361,1.8063230771686096
51.18042975596106,50.94158075601374,1.821172498184016,1.8285533991122802
51.442583837759024,51.3745704467354,1.818179924003252,1.8063950656685845
51.68706461067173,52.02061855670103,1.8080342827149778,1.8269888510810306
51.65319076864166,51.84879725085911,1.8041946115158,1.8095716433172973
51.97425588005714,51.84879725085911,1.8005590713173674,1.793133769296601
52.044949115598165,52.07560137457045,1.7937727307572213,1.784414880940038
52.31593985183876,50.61168384879725,1.7874565848483448,1.8217151570443644
52.53980176438534,52.59106529209622,1.7837212843135701,1.7812727718079517
52.4529079956995,53.68384879725086,1.7786627976308622,1.773131327209509
52.58398503659848,51.97938144329897,1.7751310860534337,1.8074343990627049
52.78280976155761,52.914089347079035,1.7690828975412591,1.7680524602741277
52.86086687580082,53.00343642611684,1.7608897067942888,1.7667296435985318
53.03612718891294,52.40549828178694,1.7607301052446607,1.7779337433863156
53.11271152741572,53.32646048109966,1.7553591620884685,1.7519125314110804
53.276189634604336,53.62199312714777,1.7507366846624877,1.7420694727918964
53.50005154715092,53.422680412371136,1.7447484378295948,1.7533342665157556
53.533925389180986,53.670103092783506,1.742760781155701,1.7352207976519851
53.60756417620289,53.580756013745706,1.737926394082766,1.7284846313229085
53.78282448931501,53.05841924398626,1.7324396342302473,1.7663726623203815
