loss,accuracy,val_loss,val_accuracy
2.8314006328582764,0.2698749899864197,3.5347495079040527,0.08349999785423279
2.2595412731170654,0.4048750102519989,3.644040584564209,0.08399999886751175
2.003502130508423,0.46175000071525574,3.1257190704345703,0.19750000536441803
1.807800531387329,0.5082499980926514,2.406907320022583,0.36899998784065247
1.690511703491211,0.5304999947547913,2.074317216873169,0.4650000035762787
1.560591697692871,0.5668749809265137,1.9800488948822021,0.49799999594688416
1.4675530195236206,0.581125020980835,1.9686343669891357,0.5034999847412109
1.3770288228988647,0.6085000038146973,2.0615134239196777,0.4884999990463257
1.3025377988815308,0.6223750114440918,1.9564409255981445,0.5180000066757202
1.2372069358825684,0.640625,1.9080283641815186,0.534500002861023
1.1793299913406372,0.6542500257492065,1.9451838731765747,0.5289999842643738
1.1253420114517212,0.6653749942779541,1.924324870109558,0.5389999747276306
1.0775936841964722,0.6762499809265137,1.947920799255371,0.5339999794960022
1.035623550415039,0.6924999952316284,1.9880902767181396,0.5460000038146973
0.9936141967773438,0.7026249766349792,1.9802262783050537,0.5605000257492065
0.9399425983428955,0.7178750038146973,1.9166465997695923,0.5659999847412109
0.9241455793380737,0.719124972820282,2.012082815170288,0.5444999933242798
0.884185254573822,0.7297499775886536,2.022873878479004,0.5640000104904175
0.8626656532287598,0.7366250157356262,2.1560940742492676,0.531499981880188
0.8265548944473267,0.7463750243186951,2.0871310234069824,0.5615000128746033
0.8066453337669373,0.7480000257492065,2.0841007232666016,0.565500020980835
0.7770359516143799,0.7572500109672546,2.158485174179077,0.5475000143051147
0.7503877878189087,0.765500009059906,2.132086992263794,0.5584999918937683
0.7509702444076538,0.7632499933242798,2.131906747817993,0.5575000047683716
0.7287627458572388,0.7695000171661377,2.1578314304351807,0.5709999799728394
0.7088387608528137,0.7783750295639038,2.0710411071777344,0.5895000100135803
0.6836740970611572,0.7858750224113464,2.192976951599121,0.5649999976158142
0.6719339489936829,0.7857499718666077,2.2556142807006836,0.5554999709129333
0.6616517305374146,0.7942500114440918,2.1769943237304688,0.5864999890327454
0.6426287889480591,0.7921249866485596,2.38151216506958,0.5485000014305115
