loss,accuracy,val_loss,val_accuracy
2.4303412437438965,0.3708750009536743,2.860262393951416,0.25816667079925537
1.858303189277649,0.5011249780654907,1.8223798274993896,0.5056666731834412
1.641843557357788,0.5479583144187927,1.6410647630691528,0.5458333492279053
1.493596076965332,0.5839166641235352,1.5950793027877808,0.5641666650772095
1.3892252445220947,0.6073750257492065,1.6821885108947754,0.5418333411216736
1.3068766593933105,0.6305833458900452,1.5214511156082153,0.5866666436195374
1.2325893640518188,0.643791675567627,1.4647212028503418,0.5975000262260437
1.1783909797668457,0.656166672706604,1.4187822341918945,0.6013333201408386
1.1268519163131714,0.6668333411216736,1.3577420711517334,0.6368333101272583
1.0817677974700928,0.6789583563804626,1.380728840827942,0.6313333511352539
1.0462340116500854,0.6899583339691162,1.5452073812484741,0.596666693687439
1.0107405185699463,0.6941249966621399,1.460451602935791,0.6196666955947876
0.9773077964782715,0.7042499780654907,1.3545606136322021,0.6381666660308838
0.9528306722640991,0.7094166874885559,1.3784723281860352,0.6315000057220459
0.9122406244277954,0.7196666598320007,1.4389127492904663,0.6380000114440918
0.8988672494888306,0.7247499823570251,1.368815541267395,0.6458333134651184
0.8747217059135437,0.7310000061988831,1.314656376838684,0.6643333435058594
0.8555993437767029,0.7361249923706055,1.3597139120101929,0.6518333554267883
0.829929769039154,0.7459583282470703,1.3583482503890991,0.6573333144187927
0.8217980861663818,0.7433333396911621,1.4013006687164307,0.6491666436195374
0.8010029196739197,0.7493749856948853,1.5000107288360596,0.625333309173584
0.7834078669548035,0.7560833096504211,1.3461540937423706,0.6625000238418579
0.76590496301651,0.7590416669845581,1.3917676210403442,0.6675000190734863
0.7512928247451782,0.762624979019165,1.4188919067382812,0.6526666879653931
0.7387470602989197,0.7666249871253967,1.4380661249160767,0.6528333425521851
0.7274666428565979,0.7684583067893982,1.6574480533599854,0.6053333282470703
0.7078484892845154,0.7772499918937683,1.3823702335357666,0.6706666946411133
0.6998523473739624,0.7761666774749756,1.367594838142395,0.6796666383743286
0.6946382522583008,0.7805833220481873,1.4097540378570557,0.6606666445732117
0.6797570586204529,0.7835833430290222,1.367682933807373,0.671999990940094
