accuracy,val_accuracy,loss,val_loss
10.574529816344866,12.597938144329897,3.0623716887855164,2.8650377485727527
13.715960470699127,14.171821305841924,2.7650058294314404,2.6891769267607266
16.91335660319003,18.144329896907216,2.634522976390967,2.5930863497043712
20.296322478976126,20.666666666666668,2.549487212004854,2.5204382971644064
21.316956067099664,21.61512027491409,2.4839321180584775,2.4612713173005094
22.546723810365396,23.0446735395189,2.4292265030926323,2.404110313422874
23.247765062813887,23.676975945017183,2.378447465917246,2.371599822080276
24.175613779289826,24.872852233676976,2.329595870715204,2.3064299744520347
25.498166394203153,25.924398625429554,2.287197816151248,2.2662510293829015
27.02985316425868,27.580756013745706,2.24782793289704,2.2296513094330175
28.367133536576386,28.343642611683848,2.2105692528642993,2.2082399529961405
28.98275379607947,29.491408934707902,2.1795459952798564,2.1661907985239495
29.412804312287367,29.738831615120276,2.153540995549958,2.138860427794378
30.286160326367103,30.632302405498283,2.132542665013804,2.1220858692757023
30.80457738700128,31.896907216494846,2.1120688803064915,2.1022336574514986
31.403997113359548,32.00687285223368,2.0934883988087987,2.0846057877808337
32.01225349416045,32.707903780068726,2.0778706812324446,2.084303962202613
32.317118072431114,32.92096219931271,2.062363706358965,2.0605976122104654
32.919483350270255,32.88659793814433,2.0466200940164403,2.041964554165231
32.97397605266646,33.786941580756015,2.0322250474425454,2.029190910355177
33.35689774518034,33.95189003436426,2.0204876673896983,2.0095657075989504
33.67207175363407,33.75945017182131,2.008789731887371,2.0124763585545518
33.87236925433364,33.738831615120276,1.9976675383635987,2.005393325422937
34.11685002724635,34.87285223367697,1.9880365932209587,1.97732494295466
34.37753133330388,34.55670103092783,1.9771276144080197,1.9633439140740372
34.39962296941045,34.81786941580756,1.969715064442095,1.960506580253393
34.61759377899527,35.01030927835052,1.9591713849756103,1.9665860776185422
34.84440124302272,34.78350515463917,1.9517041410843068,1.967591954107634
35.068263155569305,35.50515463917526,1.9438868585411173,1.9375460853265414
35.41878378179354,35.649484536082475,1.936650440660809,1.9407864253876763
35.616135731012236,35.86254295532646,1.9292762262602463,1.9256585324624633
35.82085155893312,36.192439862542955,1.9214616243334353,1.9183421325508216
35.972547460198236,36.13745704467354,1.9152517286097799,1.9016398785098796
36.00494852648787,36.76975945017182,1.9091580645955666,1.9163473152433554
36.187572718302185,37.264604810996566,1.9010468770848263,1.897253744607583
36.43352626695533,36.46735395189003,1.8948741419120296,1.8833913147420738
36.3937613219635,36.735395189003434,1.889444127351791,1.8798209341409744
36.56460330785431,36.13745704467354,1.8822106873877307,1.8750817002471314
36.75606415411125,37.35395189003437,1.8763069414625426,1.8781650279659916
36.76784636003476,36.329896907216494,1.8689108102430305,1.874214977015611
36.96961663647476,36.776632302405496,1.8637691163523231,1.8537943155209835
36.9593072062917,36.64604810996563,1.8597690707379018,1.8616936801578123
36.991708272581334,37.175257731958766,1.854516396292978,1.8404683562570168
37.24208014845579,37.23711340206186,1.8485286747593495,1.8352128428315995
37.25091680289842,36.29553264604811,1.8432910961406215,1.8471908208181658
37.26122623308149,37.03780068728523,1.8402010641778854,1.835761706485399
37.390830498240035,37.628865979381445,1.8348885440634808,1.8179079918891858
37.551363053947775,37.16838487972509,1.8305557410985611,1.8367311095131016
37.61321963504617,37.84192439862543,1.8262316579862508,1.817605520857594
37.7693338635326,38.103092783505154,1.8206824301945883,1.8162815127061966
37.876846492584576,36.824742268041234,1.815736062957985,1.8334558785975827
38.05947068439889,37.223367697594504,1.8124406171859992,1.8263674541918344
38.125745592718594,37.786941580756015,1.8088459092744271,1.7952658548132623
38.25534985787714,38.13058419243986,1.8033721964216523,1.7925449582664104
38.265659288060206,38.446735395189,1.8007810659595962,1.792062354316583
38.4438651526532,38.914089347079035,1.7958592716991555,1.7868174319909007
38.55726888466693,37.470790378006875,1.7940784610277765,1.793158997425713
38.64858098057409,38.955326460481096,1.7888583878014737,1.7802075096143926
38.66036318649759,39.45704467353952,1.7870805024005414,1.7745583299899148
38.738420300740806,37.38831615120275,1.7816400873903642,1.8128075187749972
38.92840837125731,38.85223367697594,1.7817993602220827,1.7865604583958716
38.997628831057895,39.450171821305844,1.7796776077635574,1.7618640637288951
39.30691173654988,39.470790378006875,1.7729753008609856,1.7631195953480099
39.24947348267279,39.580756013745706,1.7722725030984703,1.765543403984571
39.384968850793086,38.04123711340206,1.7679386709979403,1.7879401344571255
39.41884269282316,39.175257731958766,1.7637877504585793,1.7627440630502356
39.52046421891339,39.07216494845361,1.7637688700820024,1.7516710690036366
39.611776314820546,40.41237113402062,1.7606298661450623,1.740554311739269
39.66626901721675,39.264604810996566,1.7572320334914517,1.7724423841909802
39.63534072666755,39.88316151202749,1.7550032047546962,1.7364245988763165
40.06244569139457,40.00687285223368,1.7511883828493833,1.7429943883893064
40.058027364173256,40.64604810996563,1.7491755607704988,1.7384459235122676
40.12577504823341,39.7319587628866,1.7476906502087997,1.738546175664069
40.08306455176071,39.63573883161512,1.7447506027105522,1.7380408989434721
40.10957451508859,40.57044673539519,1.741435017640194,1.7413620394303222
40.03446295232625,39.766323024054984,1.7406204196349535,1.7366388632593988
40.259797640613264,40.63230240549828,1.7391611733756125,1.7274238196898253
40.25243376191107,40.281786941580755,1.7350400830339168,1.7465728918042798
40.318708670230784,41.27835051546392,1.732904970079418,1.7154977445011579
40.22739657432363,40.6254295532646,1.7321534621216528,1.7268953630208042
40.3349092033756,40.94845360824742,1.730542020613336,1.7187574926844265
40.3113447915286,39.828178694158076,1.7283387310780074,1.7497174825087831
40.51164229222816,40.350515463917525,1.7257221963240958,1.744209884569909
40.50869674074729,41.25773195876289,1.7237230801619672,1.710072537145226
40.65744709053153,40.72852233676976,1.720482017288309,1.716454084397134
40.54846168573911,40.68041237113402,1.7208622710525463,1.7033497790688008
40.686902605340286,39.6426116838488,1.7180399174571288,1.720535361744861
40.85921736697153,41.333333333333336,1.7143752340789566,1.7206092618336948
40.63535545442495,40.30927835051546,1.7163865308966717,1.7170621660428589
40.600008836654446,40.67353951890034,1.7156104804230936,1.713252724521145
40.906346190665545,41.01030927835052,1.7108647428285337,1.726329900696765
40.9122372936273,40.92096219931271,1.7099276680570197,1.7161514823507253
40.97262109898526,41.14089347079038,1.7059504367368852,1.7042132243229706
41.091915933960735,39.6426116838488,1.7060130339823865,1.7163832859650305
41.0285865771219,39.58762886597938,1.7021768253292275,1.7306685706328595
41.17144582394439,41.97938144329897,1.7020876322074103,1.6839690190521264
41.36879777316308,41.264604810996566,1.7000461559049613,1.6861481247465024
41.174391375425266,41.01030927835052,1.7002253936226674,1.6922978365779815
41.2686490228133,40.83161512027491,1.6970125966660472,1.7026033176825552
41.23035685356191,42.0893470790378,1.6971862688060795,1.6870527016129624
