accuracy,val_accuracy,loss,val_loss
10.520037113948659,18.852233676975946,3.6359804731253913,3.556089788607494
17.300696622925226,17.36082474226804,3.4619274945600993,3.3641394641585487
17.84415087114685,18.59106529209622,3.3059732486397766,3.24672258163872
18.798509550950676,18.9553264604811,3.2077450608180342,3.1645715926560434
19.8883635988748,19.66323024054983,3.1323508424491053,3.1039495358981473
20.573204318178473,21.0446735395189,3.0699893924718467,3.0420923138437246
21.04596533085907,21.02405498281787,3.0183378718396234,2.993905792435165
21.705768862575297,21.93127147766323,2.973934646691354,2.947363815842908
21.826536473291213,22.412371134020617,2.936397493106075,2.912740936465858
22.355262964108455,22.914089347079038,2.9038135410148938,2.8856220004427917
22.820660098086865,23.072164948453608,2.8782467182801477,2.861225209999223
23.327294952797537,23.656357388316152,2.850820314205695,2.8287039734861206
23.613013446442512,23.75257731958763,2.8310498537562583,2.8136932645706882
23.835402583248648,25.147766323024054,2.8114006346409774,2.7870544407484297
24.04748228987172,24.756013745704468,2.7939510392081286,2.7902785770048673
24.177086555030264,24.852233676975946,2.7780393719510763,2.751480688427019
24.54086216291845,24.625429553264606,2.7610068544035093,2.742757871963462
24.82216232934211,25.374570446735394,2.7440047445900038,2.7371696426016316
24.845726741189118,25.47079037800687,2.731491428812477,2.728343459633163
25.30081444498446,25.86254295532646,2.7197266260350625,2.700531965258076
25.588005714369874,26.261168384879724,2.708404421104886,2.69866711116649
25.898761395602293,26.446735395189002,2.697023129742264,2.690073550847127
26.146187719995876,26.116838487972508,2.688501823784158,2.6825942276215935
26.20362597387296,26.467353951890033,2.6771532631343287,2.67094281594609
26.350903547916758,26.8659793814433,2.6700133425145083,2.6620913800290573
26.50554500066275,26.90721649484536,2.6593870947076206,2.6428034385028383
26.688169192477062,26.948453608247423,2.6522760780908134,2.6426127760461147
26.79862737300991,27.058419243986254,2.6434541907301217,2.639791819155841
27.075509212212257,26.323024054982817,2.6382310893090613,2.616758061964402
27.016598182594738,26.542955326460483,2.630413153900819,2.6507655803709627
27.35975493011679,27.54639175257732,2.6241363519965684,2.608235813899144
27.387737669185114,28.130584192439862,2.618647449410287,2.5943126616404837
27.630745666357384,28.10996563573883,2.611072085500335,2.5869807426369835
28.04459564942046,28.99656357388316,2.60242130742971,2.6012100632515986
28.191873223464263,29.16151202749141,2.5973098105591457,2.5765803411638415
28.440772323598285,28.487972508591064,2.5932281256798073,2.576278929316285
28.753000780571142,28.22680412371134,2.58602889936216,2.578353052265615
28.67347089058749,29.31958762886598,2.581037211965973,2.573087179157931
28.901751130355382,29.27147766323024,2.5766433720762807,2.5582711238499796
28.96802603867509,29.209621993127147,2.5715149443490186,2.5611343830173885
29.244907877877434,29.670103092783506,2.5645539238104145,2.5465219829522323
29.221343466030426,29.09278350515464,2.5622130258309443,2.5691846029590595
29.408385985066055,29.189003436426116,2.5570254644563217,2.5547648026174703
29.518844165598903,30.034364261168385,2.552427759337169,2.545559398831025
29.402494882104303,30.116838487972508,2.5484173142097326,2.5356222716516568
29.613101812986937,30.542955326460483,2.5427524780115727,2.53389748971137
29.789834901839498,29.945017182130584,2.5414310190606053,2.5279512862780056
30.043152329194832,30.47422680412371,2.536572816336252,2.5270809349004693
30.240504278413525,29.97938144329897,2.530441389602139,2.5319372754841116
30.47320284540273,31.52577319587629,2.527673723506584,2.517223368514849
30.573351595752516,30.824742268041238,2.5244164125723025,2.5105131213258467
30.41429181578521,31.560137457044675,2.521420633545992,2.512715284544717
30.611643765003905,31.436426116838486,2.5193327621143244,2.506560178756003
30.71768361831544,31.030927835051546,2.5142591488843453,2.494802887226174
30.803104611260842,31.70446735395189,2.511815224813037,2.4972306967195066
31.12858804989764,30.611683848797252,2.5028514692255945,2.5085900641373353
31.150679686004214,31.512027491408936,2.5061655816703983,2.5044245896700064
31.429034300946995,31.63573883161512,2.499813974294835,2.4901821376137785
31.224318473026113,32.04810996563574,2.4971792705778233,2.486384140308528
31.50561863944977,31.415807560137456,2.4939098495290164,2.48596973711145
31.710334467370654,32.22680412371134,2.4904965271576174,2.4796341371182535
31.84435705975051,31.34020618556701,2.4888184964381237,2.512192808926501
31.739789982179413,31.010309278350515,2.4854613896250437,2.4809180725979534
32.077055626739714,32.57044673539519,2.4833091647994032,2.47370826607665
31.984270755092123,31.209621993127147,2.479537752280963,2.4951796414129
32.172786049868186,32.281786941580755,2.4773310227223693,2.462918723955998
32.071164523777966,32.74226804123711,2.4760445599303216,2.471756036373626
32.27293480021797,32.865979381443296,2.4708509764664464,2.4657558368060006
32.39517518667432,33.03092783505155,2.468065841072194,2.45708882886334
32.44377678610878,33.09965635738832,2.4680275836364483,2.458000151192724
32.44377678610878,32.8041237113402,2.465229177264488,2.4470929416635756
32.317118072431114,32.13058419243986,2.4621002345260115,2.4568248097073737
32.535088882015934,32.29553264604811,2.4580481011560087,2.460823139622331
32.68531200754061,33.01030927835052,2.4554537839935064,2.452975676758356
32.64112873532747,33.05154639175258,2.4536725974076394,2.447042380953248
33.049087615428796,32.04123711340206,2.4511786950276133,2.453534054385617
32.96808494970471,32.08247422680412,2.449257943537135,2.4443989905989527
32.978394379887774,32.94845360824742,2.448621636009511,2.467856581396606
32.88855505972106,32.70103092783505,2.4450878367325792,2.4377675683264814
33.28473173389888,32.756013745704465,2.444881170337254,2.466339888864057
33.1654368989234,33.69072164948454,2.4391106018037876,2.434899388896736
33.14629081429771,33.381443298969074,2.4379129947766147,2.447129098242692
33.25674899483056,33.8213058419244,2.434762719071343,2.4234848176351775
33.38488048424866,32.391752577319586,2.436455749324224,2.4663797866681616
33.53068528255203,34.02061855670103,2.4310095820387985,2.429140395807309
33.41286322331698,32.16494845360825,2.4278351073138733,2.4403411114690456
33.50564809496458,33.36769759450172,2.425990694708654,2.4159470904098823
33.72803723177072,33.697594501718214,2.4213369549923476,2.4091007225946606
33.53068528255203,32.90721649484536,2.421354215755919,2.4315425361475733
33.56897745180341,33.60137457044674,2.4190081972402746,2.4161013979718815
33.60285129383349,33.61512027491409,2.417575093441806,2.4025688921185404
33.664707874931885,34.549828178694156,2.4149750975020723,2.4109729489880642
33.838495412303566,33.78006872852234,2.413895846516404,2.4572898623581385
33.86058704841014,33.49828178694158,2.410024010077079,2.4098523141672787
33.892988114699776,33.56701030927835,2.4106306266026567,2.4418392487861698
33.98871853782825,34.94845360824742,2.407881022794375,2.4024657811420624
33.835549860822695,34.16494845360825,2.4059885840648736,2.40038198259923
34.2891647888776,34.123711340206185,2.404981269722781,2.451848803856722
34.19932546871088,33.450171821305844,2.3992549954715985,2.4110126642187737
34.069721203552334,33.738831615120276,2.4046655015716727,2.429290237736334
