loss,accuracy,val_loss,val_accuracy
2.0537357330322266,0.45479148626327515,1.7157002687454224,0.5335695743560791
1.4875893592834473,0.5856730937957764,1.514106273651123,0.5824097990989685
1.2844445705413818,0.6349812150001526,1.4379678964614868,0.5996778607368469
1.1628782749176025,0.6634610891342163,1.3231465816497803,0.6346649527549744
1.0846309661865234,0.6823885440826416,1.3121039867401123,0.6333118677139282
1.015465259552002,0.6997052431106567,1.2528947591781616,0.656572163105011
0.9591875076293945,0.7131558060646057,1.2126864194869995,0.6672036051750183
0.913351833820343,0.7254304885864258,1.1398451328277588,0.6864046454429626
0.8758113384246826,0.7357399463653564,1.1436779499053955,0.6912370920181274
0.8447484374046326,0.7440841794013977,1.1510112285614014,0.6906571984291077
0.8157641291618347,0.7499476671218872,1.147454023361206,0.6893685460090637
0.7837668061256409,0.7596449851989746,1.1622905731201172,0.6916881203651428
0.761219322681427,0.7660722732543945,1.1161543130874634,0.7012242078781128
0.7419497966766357,0.7725156545639038,1.1035007238388062,0.7141108512878418
0.7202938795089722,0.7774126529693604,1.2586445808410645,0.6748711466789246
0.7012625336647034,0.7840171456336975,1.2419735193252563,0.6867912411689758
0.6863687038421631,0.7863851189613342,1.158350944519043,0.7074742317199707
0.6672597527503967,0.7909921407699585,1.149905800819397,0.720038652420044
0.6542931199073792,0.7955669164657593,1.0513465404510498,0.7397551536560059
0.6428537964820862,0.7996101975440979,1.058740496635437,0.7436855435371399
0.6244272589683533,0.8037017583847046,1.1281121969223022,0.7337628602981567
0.6192967295646667,0.8051837086677551,1.2238329648971558,0.6879510283470154
0.6042344570159912,0.808904767036438,1.113398790359497,0.7334406971931458
0.5971502661705017,0.8112404942512512,1.1713281869888306,0.7014175057411194
0.5878655910491943,0.8148165941238403,1.0544991493225098,0.7450386881828308
0.5779359340667725,0.8160730600357056,1.141385793685913,0.7242268323898315
0.5686966776847839,0.8175228238105774,1.140398621559143,0.7246778607368469
0.5649030804634094,0.8199068903923035,1.11285400390625,0.7428479194641113
0.5492045283317566,0.824159562587738,1.1182796955108643,0.7516108155250549
0.5484790205955505,0.8248199820518494,1.2081314325332642,0.7065077424049377
